Index,Query,LLM Output,call_order,raw_args
6ECQZD,오늘 싱가포르 공기질 알려주세요,"<function_IO>(timeframe=0, location=""싱가포르"")<end>",0,"timeframe=0, location=""싱가포르"""
6FHUMM,고정 청정 온 그 다음에 실시간 공기질 모니터링 보여주세요,"<function_PG>();<function_IO>(timeframe=0, location=""0"")<end>",1,"timeframe=0, location=""0"""
6FZUJM,이제 그만 복귀해 그리고 내일 여기에 공기가 나쁠까,"<function_KI>();<function_IO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
6JBJVI,책상 정리 좀 해야겠어 너무 지저분해졌어 그 다음에 금요일 기기 근처 공기 상태는 어때,"<function_MR>();<function_IO>(timeframe=7, location=""0"")<end>",1,"timeframe=7, location=""0"""
6KEUSB,구역별 공기질 모니터링 상황 보여줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
6MRWMN,공기질 모니터링 화면 보여줄래,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
6NNLVO,주말 여기 공기 질이 좋은 편이야,"<function_IO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
6OOABT,뭄바이 대기 상태 어떤지 말해줘요,"<function_IO>(timeframe=0, location=""뭄바이"")<end>",0,"timeframe=0, location=""뭄바이"""
6QJNHX,화요일 대기질 정보를 화면에 보여줄래 그러고 나서 자기계발서 추천해줄래,"<function_IO>(timeframe=4, location=""0"");<function_MR>()<end>",0,"timeframe=4, location=""0"""
6SAHTH,화요일 여기에 공기가 나쁠까 그러고 나서 이번 주말에 공부할 계획 있어,"<function_IO>(timeframe=4, location=""0"");<function_MR>()<end>",0,"timeframe=4, location=""0"""
6SCGQL,샌프란시스코 대기질 지수가 몇인지 알려줘 그리고 매일 운동하려고 노력 중이야,"<function_IO>(timeframe=0, location=샌프란시스코);<function_MR>()<end>",0,"timeframe=0, location=샌프란시스코"
6UMGRI,처음 위치로 돌아가주면 좋겠어 그리고 수요일 치앙마이 대기질을 화면에 보여줘,"<function_KI>();<function_IO>(timeframe=5, location=치앙마이)<end>",1,"timeframe=5, location=치앙마이"
6UXZYL,고정 공기 청정 실행해줘 그 다음에 토요일 노량진 TVOC 농도는 얼마야,"<function_PG>();<function_IO>(timeframe=8, location=노량진)<end>",1,"timeframe=8, location=노량진"
6UZQNR,오늘 도쿄에서 마스크 써야 할 정도로 공기가 안 좋아,"<function_IO>(timeframe=0, location=""도쿄"")<end>",0,"timeframe=0, location=""도쿄"""
6VDRCU,스톡홀름 마스크 쓸 필요 있을 정도야,"<function_IO>(timeframe=0, location=""스톡홀름"")<end>",0,"timeframe=0, location=""스톡홀름"""
6VQDOO,당장 카르타헤나 초미세먼지 농도를 보여줘,"<function_IO>(timeframe=0, location=""카르타헤나"")<end>",0,"timeframe=0, location=""카르타헤나"""
6VQGQU,지금 그라츠 공기질 지수를 화면에 보여줘,"<function_IO>(timeframe=0, location=""그라츠"")<end>",0,"timeframe=0, location=""그라츠"""
6VUKVJ,고정 청정 온 그리고 내일 미세먼지 농도 어때,"<function_PG>();<function_IO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
6VZYVQ,청정 켜봐 그 후에 화요일 기기 근처 공기 상태는 어때,"<function_PG>();<function_IO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
6WFVCW,오늘 모스크바에서 창문 닫아야 할까,"<function_IO>(timeframe=0, location=""모스크바"")<end>",0,"timeframe=0, location=""모스크바"""
6WNPJP,오늘 천호동 공기질 때문에 실내가 나을까,"<function_IO>(timeframe=0, location=""천호동"")<end>",0,"timeframe=0, location=""천호동"""
6WYIUX,공간별 미세먼지 어때,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
6XINXB,고정 공기 청정 가동 시작해줘 그 후에 내일 뉴욕 미세먼지 어때,"<function_PG>();<function_IO>(timeframe=1, location=뉴욕)<end>",1,"timeframe=1, location=뉴욕"
6XNXVM,고정 청정 온 그 다음에 주말 여기에 공기가 나쁠까,"<function_PG>();<function_IO>(timeframe=2, location=""0"")<end>",1,"timeframe=2, location=""0"""
7ALUXX,지금 파리 초미세먼지 농도는 몇이야,"<function_IO>(timeframe=0, location=""파리"")<end>",0,"timeframe=0, location=""파리"""
7ATXVN,공간별 공기질 모니터링 수치 확인해줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7BDFPX,충전 위치로 되돌아가 화요일 쿠알라룸푸르 공기질 걱정해야 할까,"<function_KI>();<function_IO>(timeframe=4, location=쿠알라룸푸르)<end>",1,"timeframe=4, location=쿠알라룸푸르"
7BRUBY,오늘 센프란시스코 미세먼지 농도는 얼마야,"<function_IO>(timeframe=0, location=""센프란시스코"")<end>",0,"timeframe=0, location=""센프란시스코"""
7DJCDL,금요일 미세먼지 정보 보여줘 그 다음에 다음 주에 친구들이랑 모임이 있는데 뭐 입고 갈지 고민이야,"<function_IO>(timeframe=7, location=""0"");<function_MR>()<end>",0,"timeframe=7, location=""0"""
7DKOIP,공기 모니터링 화면 띄워주세요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7FZGSP,고정 공청 기능 켜줘 다음으로 월요일 기기 근처 공기 상태는 어때,"<function_PG>();<function_IO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
7HCMCN,청정 켜봐 그리고 화요일 대기질 정보를 화면에 보여줄래,"<function_PG>();<function_IO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
7HSGHZ,지금 옥수동 공기질 상태 괜찮은가,"<function_IO>(timeframe=0, location=""옥수동"")<end>",0,"timeframe=0, location=""옥수동"""
7HUMDC,헬스장 가는 거 어때 그리고 청주 공기질 상태를 보여줘,"<function_MR>();<function_IO>(timeframe=0, location=청주)<end>",1,"timeframe=0, location=청주"
7ILHBU,목요일 여기에 공기가 나쁠까 그리고 요즘 스트레스가 너무 많이 쌓였어 어떻게 풀어야 할지 모르겠어,"<function_IO>(timeframe=6, location=""0"");<function_MR>()<end>",0,"timeframe=6, location=""0"""
7LCYDE,제주 공기질 상태 알려줘,"<function_IO>(timeframe=0, location=""제주"")<end>",0,"timeframe=0, location=""제주"""
7MEVYG,내일 케이프타운 이산화탄소 농도 높아,"<function_IO>(timeframe=1, location=""케이프타운"")<end>",0,"timeframe=1, location=""케이프타운"""
7MNRAZ,충전하러 복귀 그러고 나서 수요일 아부다비 공기질 걱정해야 할까,"<function_KI>();<function_IO>(timeframe=5, location=아부다비)<end>",1,"timeframe=5, location=아부다비"
7MTGTA,이제 그만 복귀해 그리고 목요일 공기질 상태 알려줘,"<function_KI>();<function_IO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
7NAZCP,내일 바그다드의 공기질이 괜찮을지 보여줘,"<function_IO>(timeframe=1, location=""바그다드"")<end>",0,"timeframe=1, location=""바그다드"""
7OOEFM,오늘 공기질 모니터링 어떤지 알려줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7PCRST,수요일 오사카 공기질 걱정해야 할까 이어서 오늘 점심으로 뭐 먹을지 고민이야 너무 배고파,"<function_IO>(timeframe=5, location=오사카);<function_MR>()<end>",0,"timeframe=5, location=오사카"
7QLLIP,현재 공기질 모니터링 결과 띄워봐,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7QZRQH,충전하러 복귀 그리고 토요일 강서구 대기질을 화면에 보여줘,"<function_KI>();<function_IO>(timeframe=8, location=강서구)<end>",1,"timeframe=8, location=강서구"
7REOUN,처음 위치로 돌아가주면 좋겠어 그리고 토요일 대구 미세먼지 어때,"<function_KI>();<function_IO>(timeframe=8, location=대구)<end>",1,"timeframe=8, location=대구"
7SGTXZ,금요일 강릉 대기질을 화면에 보여줘 다음으로 냉장고에 있는 재료들로 뭘 만들어 먹을 수 있을까,"<function_IO>(timeframe=7, location=강릉);<function_MR>()<end>",0,"timeframe=7, location=강릉"
7TLMRI,스테이션 위치로 복귀하세요 그 후에 토요일 기기 근처 공기 상태는 어때,"<function_KI>();<function_IO>(timeframe=8, location=""0"")<end>",1,"timeframe=8, location=""0"""
7TMLUL,충전 위치로 되돌아가 그리고 목요일 기기 근처 공기 상태는 어때,"<function_KI>();<function_IO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
7TSOUG,이번 주말에 자전거 타러 갈래 또 내일 공기질 상태 알려줘,"<function_MR>();<function_IO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
7TZSRH,오늘 마스크 써야 할 정도로 공기 안 좋을까,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7UAEHK,내일 이 곳의 미세먼지 농도는 얼마야,"<function_IO>(timeframe=1, location=""0"")<end>",0,"timeframe=1, location=""0"""
7UAHIG,처음 위치로 돌아가주면 좋겠어 이어서 화요일 리마 미세먼지 어때,"<function_KI>();<function_IO>(timeframe=4, location=리마)<end>",1,"timeframe=4, location=리마"
7UNZCZ,충전 위치로 되돌아가 다음으로 내일 런던 미세먼지 어때,"<function_KI>();<function_IO>(timeframe=1, location=런던)<end>",1,"timeframe=1, location=런던"
7VQOFM,내일 시에나 공기질 나쁜가,"<function_IO>(timeframe=1, location=""시에나"")<end>",0,"timeframe=1, location=""시에나"""
7VXQWQ,현재 이 곳의 피엠텐 농도는 얼마야,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7WJTEZ,현재 공기질 모니터링 기능 보여줘요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7WTNYG,여기 공기질 모니터링 상태를 화면에 나타내줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
7XYCEJ,내일 기기 근처 공기 상태는 어때,"<function_IO>(timeframe=1, location=""0"")<end>",0,"timeframe=1, location=""0"""
7XYILT,고정 공기 청정 실행해줘 그 다음에 월요일 모스크바 미세먼지 어때,"<function_PG>();<function_IO>(timeframe=3, location=모스크바)<end>",1,"timeframe=3, location=모스크바"
7YJQWS,공간별 미세먼지 어때 그러고 나서 겨울 여행지 추천해줘,"<function_IO>(timeframe=0, location=""0"");<function_MR>()<end>",0,"timeframe=0, location=""0"""
7ZPROB,구역마다 공기질 모니터링 대시보드 띄워주세요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8BWBGR,방마다 공기질 모니터링 화면으로 전환해줘요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8CCEUL,고정 공기 청정 가동 시작해줘 그 후에 화요일 홍콩 공기질 때문에 마스크 써야 할까,"<function_PG>();<function_IO>(timeframe=4, location=홍콩)<end>",1,"timeframe=4, location=홍콩"
8DVMHF,오늘 공기질 모니터링 상태 알려주실래요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8FKTDT,일요일 빈 대기질을 화면에 보여줘 이어서 새로 나온 노래가 되게 좋더라 계속 반복해서 듣고 있어,"<function_IO>(timeframe=9, location=빈);<function_MR>()<end>",0,"timeframe=9, location=빈"
8FSFSR,내일 런던 공기 나쁘고 질소산화물 많을까,"<function_IO>(timeframe=1, location=""런던"")<end>",0,"timeframe=1, location=""런던"""
8FTLJM,오늘 공기질 모니터링 확인하게 해줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8GJVOA,고정 청정 온 일요일 해운대 대기질을 화면에 보여줘,"<function_PG>();<function_IO>(timeframe=9, location=해운대)<end>",1,"timeframe=9, location=해운대"
8GQOAS,공간별 공기 모니터링 상태 화면 보여줄래,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8GVQNJ,내일 아스타나의 공기질 상황을 보여줘,"<function_IO>(timeframe=1, location=""아스타나"")<end>",0,"timeframe=1, location=""아스타나"""
8JHADJ,새로 나온 제품 리뷰 봤어 그 다음에 월요일 기기 근처 공기 상태는 어때,"<function_MR>();<function_IO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
8KEEDR,요즘 시간이 너무 빨리 가는 것 같아 또 수요일 공기질 상태 알려줘,"<function_MR>();<function_IO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
8LDDJJ,토요일 하노이 공기질 걱정해야 할까 그리고 저녁에 뭐 해먹을지 고민 중이야 뭘 해먹을까,"<function_IO>(timeframe=8, location=하노이);<function_MR>()<end>",0,"timeframe=8, location=하노이"
8LEHHR,상주 공기질 나빠,"<function_IO>(timeframe=0, location=""상주"")<end>",0,"timeframe=0, location=""상주"""
8LTKTB,처음 위치로 돌아가주면 좋겠어 그 다음에 월요일 베를린 공기질 때문에 마스크 필요할까,"<function_KI>();<function_IO>(timeframe=3, location=베를린)<end>",1,"timeframe=3, location=베를린"
8MMXNJ,지금 공기질 모니터링 어떤지 알려줘요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8MTUZJ,지금 이스탄불 대기오염 상태 말해줘,"<function_IO>(timeframe=0, location=""이스탄불"")<end>",0,"timeframe=0, location=""이스탄불"""
8NGGPR,잠이 안 와서 유튜브를 계속 보고 있어 그리고 목요일 기기 근처 공기 상태는 어때,"<function_MR>();<function_IO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
8NNIXQ,공기질 모니터링 화면으로 바꿔줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8NUDZH,공기질 모니터링 어떤지 알려줘,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8OYYVY,주말 공기질 지수를 화면에 보여줘 그리고 새로 나온 신발이 예쁘더라,"<function_IO>(timeframe=2, location=""0"");<function_MR>()<end>",0,"timeframe=2, location=""0"""
8PCBDZ,내일의 오염 예보를 화면에 보여주세요 또 운동할 때 어떤 음악 듣니,"<function_IO>(timeframe=1, location=""0"");<function_MR>()<end>",0,"timeframe=1, location=""0"""
8QDCDR,현재 공기질 모니터링 상황은 어때,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8QSOMF,오늘 두바이 미세먼지 상황 안내해줘,"<function_IO>(timeframe=0, location=""두바이"")<end>",0,"timeframe=0, location=""두바이"""
8VDZBY,처음 위치로 돌아가주면 좋겠어 그 후에 토요일 용산구 공기질 걱정해야 할까,"<function_KI>();<function_IO>(timeframe=8, location=용산구)<end>",1,"timeframe=8, location=용산구"
8WIHJK,오늘 공기질 모니터링 화면 보여줄래,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8XINZG,고정 공기 청정 가동 시작해줘 그리고 목요일 뉴델리 TVOC 농도는 얼마야,"<function_PG>();<function_IO>(timeframe=6, location=뉴델리)<end>",1,"timeframe=6, location=뉴델리"
8YGHBO,처음 위치로 돌아가주면 좋겠어 수요일 카사블랑카 공기질 걱정해야 할까,"<function_KI>();<function_IO>(timeframe=5, location=카사블랑카)<end>",1,"timeframe=5, location=카사블랑카"
8YTARA,공기질 모니터링 상태 알려주겠어,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
8ZIAWZ,처음 위치로 돌아가주면 좋겠어 이어서 주말 빈 미세먼지 어때,"<function_KI>();<function_IO>(timeframe=2, location=빈)<end>",1,"timeframe=2, location=빈"
8ZJZUC,브리지타운 대기질 지수가 몇인지 알려줘,"<function_IO>(timeframe=0, location=""브리지타운"")<end>",0,"timeframe=0, location=""브리지타운"""
9AFYKZ,고정 공청 기능 켜줘 그리고 수요일 방콕 공기질 걱정해야 할까,"<function_PG>();<function_IO>(timeframe=5, location=방콕)<end>",1,"timeframe=5, location=방콕"
9CVGUR,수요일 미세먼지 정보 보여줘 또 이번 주말에 계획이 없어서 뭐 할지 고민 중이야,"<function_IO>(timeframe=5, location=""0"");<function_MR>()<end>",0,"timeframe=5, location=""0"""
9DVJII,고정 공청 기능 켜줘 그리고 목요일 공기질 상태 알려줘,"<function_PG>();<function_IO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
9ERMDF,고정 청정 온 그 후에 화요일 자카르타 공기질 때문에 마스크 써야 할까,"<function_PG>();<function_IO>(timeframe=4, location=자카르타)<end>",1,"timeframe=4, location=자카르타"
9FFYEK,이 지역의 내일 저녁 공기질 예측을 보여줘,"<function_IO>(timeframe=1, location=""0"")<end>",0,"timeframe=1, location=""0"""
9FHLDA,현재 카이로 공기 나쁘니,"<function_IO>(timeframe=0, location=""카이로"")<end>",0,"timeframe=0, location=""카이로"""
9GDQAL,목요일 미세먼지 정보 보여줘 그리고 이번에 새로 나온 게임 해봤어 정말 재미있더라,"<function_IO>(timeframe=6, location=""0"");<function_MR>()<end>",0,"timeframe=6, location=""0"""
9GERZQ,월요일 멕시코시티 공기질 나쁠까 다음으로 요즘 무슨 공부 하고 있어,"<function_IO>(timeframe=3, location=멕시코시티);<function_MR>()<end>",0,"timeframe=3, location=멕시코시티"
9HQQQU,고정 공기 청정 실행해줘 토요일 미세먼지 농도 어때,"<function_PG>();<function_IO>(timeframe=8, location=""0"")<end>",1,"timeframe=8, location=""0"""
9HZMZL,내일 미세먼지 농도 어때,"<function_IO>(timeframe=1, location=""0"")<end>",0,"timeframe=1, location=""0"""
9INNNO,주말에 잠깐 여행 다녀올래 그러고 나서 현재 공기질 모니터링 상황은 어때,"<function_MR>();<function_IO>(timeframe=0, location=""0"")<end>",1,"timeframe=0, location=""0"""
9ITBMP,실시간 공기 좀 알려줘요,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
9JDYNU,내일의 오염 예보를 화면에 보여주세요,"<function_IO>(timeframe=1, location=""0"")<end>",0,"timeframe=1, location=""0"""
9JQDBG,이제 그만 복귀해 또 수요일 미세먼지 농도 어때,"<function_KI>();<function_IO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
9JRXVA,이제 그만 복귀해 이어서 금요일 수원 공기질 걱정해야 할까,"<function_KI>();<function_IO>(timeframe=7, location=수원)<end>",1,"timeframe=7, location=수원"
9KKKER,충전 위치로 되돌아가 그리고 월요일 여기에 공기가 나쁠까,"<function_KI>();<function_IO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
9LTKOW,이번 주말에 쇼핑 갈래 그 후에 주말 카이로 공기질 알려줄래,"<function_MR>();<function_IO>(timeframe=2, location=카이로)<end>",1,"timeframe=2, location=카이로"
9NNUQW,내일 아침에 일찍 일어날 수 있을지 모르겠네 그 후에 목요일 옥수동 미세먼지 어때,"<function_MR>();<function_IO>(timeframe=6, location=옥수동)<end>",1,"timeframe=6, location=옥수동"
9NUSAP,공기질 모니터링 상황은 어때,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
9PANRF,충전하러 복귀 이어서 강릉 대기질 지수가 몇인지 알려줘,"<function_KI>();<function_IO>(timeframe=0, location=강릉)<end>",1,"timeframe=0, location=강릉"
9PXQBZ,서울 지금 공기 상태 화면,"<function_IO>(timeframe=0, location=""서울"")<end>",0,"timeframe=0, location=""서울"""
9QGGSC,고정 공기 청정 실행해줘 다음으로 수요일 기기 근처 공기 상태는 어때,"<function_PG>();<function_IO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
9QHDAC,충전하러 복귀 이어서 토요일 여기에 공기가 나쁠까,"<function_KI>();<function_IO>(timeframe=8, location=""0"")<end>",1,"timeframe=8, location=""0"""
9RSXCS,마라케시 질소산화물 수준이 어떻게 되나요,"<function_IO>(timeframe=0, location=""마라케시"")<end>",0,"timeframe=0, location=""마라케시"""
9SQDVK,새로 배운 게 뭐야 다음으로 월요일 홍콩 공기질 때문에 마스크 필요할까,"<function_MR>();<function_IO>(timeframe=3, location=홍콩)<end>",1,"timeframe=3, location=홍콩"
9VLIZK,고정 공청 기능 켜줘 그 다음에 일요일 해남 공기질 때문에 마스크 써야 할까,"<function_PG>();<function_IO>(timeframe=9, location=해남)<end>",1,"timeframe=9, location=해남"
9VLTEO,고정 청정 온 그리고 수요일 이스탄불 미세먼지 어때,"<function_PG>();<function_IO>(timeframe=5, location=이스탄불)<end>",1,"timeframe=5, location=이스탄불"
9WOMSX,마닐라 내일 미세먼지 어때,"<function_IO>(timeframe=1, location=""마닐라"")<end>",0,"timeframe=1, location=""마닐라"""
9WQFUH,청정 켜봐 그리고 금요일 강남 대기질을 화면에 보여줘,"<function_PG>();<function_IO>(timeframe=7, location=강남)<end>",1,"timeframe=7, location=강남"
9XTKFW,오늘 판교 공기 어때,"<function_IO>(timeframe=0, location=""판교"")<end>",0,"timeframe=0, location=""판교"""
9YLKHS,고정 청정 온 그리고 토요일 여기에 공기가 나쁠까,"<function_PG>();<function_IO>(timeframe=8, location=""0"")<end>",1,"timeframe=8, location=""0"""
9YMJSH,충전 위치로 되돌아가 이어서 일요일 여기에 공기가 나쁠까,"<function_KI>();<function_IO>(timeframe=9, location=""0"")<end>",1,"timeframe=9, location=""0"""
9YSFEN,충전 위치로 되돌아가 목요일 후쿠오카 공기질 걱정해야 할까,"<function_KI>();<function_IO>(timeframe=6, location=후쿠오카)<end>",1,"timeframe=6, location=후쿠오카"
9YYKNI,장소마다 공기 상태 모니터링 상황 보여줄 수 있어,"<function_IO>(timeframe=0, location=""0"")<end>",0,"timeframe=0, location=""0"""
