Index,Query,LLM Output,call_order,raw_args
4FSVLO,고정 공기 청정 가동 시작해줘 그리고 화요일 날씨 전망을 표시해줄 수 있어,"<function_PG>();<function_MO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
4FWELN,고정 청정 온 이어서 일요일 해남 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=9, location=해남)<end>",1,"timeframe=9, location=해남"
4FYACT,성북구 토요일 날씨 눈 올까,"<function_MO>(timeframe=8, location=""성북구"")<end>",0,"timeframe=8, location=""성북구"""
4FZXAK,주말 나고야 날씨 비 와요,"<function_MO>(timeframe=2, location=""나고야"")<end>",0,"timeframe=2, location=""나고야"""
4GCQRJ,자카르타의 월요일 날씨 정보 표시해줄래 이어서 내일은 아침부터 중요한 미팅이 있어서 조금 긴장되네,"<function_MO>(timeframe=3, location=자카르타);<function_MR>()<end>",0,"timeframe=3, location=자카르타"
4GKWUS,화요일 날씨 몇 도야,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
4GNJPB,금요일 하노이 날씨 비 와,"<function_MO>(timeframe=7, location=""하노이"")<end>",0,"timeframe=7, location=""하노이"""
4HDCFE,내일은 꼭 일찍 일어나서 하루를 시작해야지 그 후에 토요일 제주시 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=8, location=제주시)<end>",1,"timeframe=8, location=제주시"
4HKZYE,토요일 샌프란시스코 날씨 몇 도야,"<function_MO>(timeframe=8, location=""샌프란시스코"")<end>",0,"timeframe=8, location=""샌프란시스코"""
4HSNQH,월요일 부다페스트 날씨에 눈 오니,"<function_MO>(timeframe=3, location=""부다페스트"")<end>",0,"timeframe=3, location=""부다페스트"""
4HTFZJ,주말 베니스 날씨 많이 더울까,"<function_MO>(timeframe=2, location=""베니스"")<end>",0,"timeframe=2, location=""베니스"""
4ICYHD,화요일 날씨 어때,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
4IQDWN,월요일 베른 날씨가 어떤가요,"<function_MO>(timeframe=3, location=""베른"")<end>",0,"timeframe=3, location=""베른"""
4JEGTJ,목요일 상파울루 날씨가 어떤가요,"<function_MO>(timeframe=6, location=""상파울루"")<end>",0,"timeframe=6, location=""상파울루"""
4JEQAX,내일은 꼭 일찍 일어나서 할 일을 끝내야겠어 다음으로 수요일 강남 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=5, location=강남)<end>",1,"timeframe=5, location=강남"
4JKCXD,청정 켜봐 그 다음에 목요일 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
4JWDGF,고정 공기 청정 가동 시작해줘 그리고 강남의 금요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=7, location=강남)<end>",1,"timeframe=7, location=강남"
4KBVBR,주말 타이베이 날씨 두껍게 입어야 해,"<function_MO>(timeframe=2, location=""타이베이"")<end>",0,"timeframe=2, location=""타이베이"""
4KUBCT,주말 발리 날씨 알려주세요,"<function_MO>(timeframe=2, location=""발리"")<end>",0,"timeframe=2, location=""발리"""
4LTIRN,고정 공기 청정 실행해줘 다음으로 수요일 두바이 날씨 비 와,"<function_PG>();<function_MO>(timeframe=5, location=두바이)<end>",1,"timeframe=5, location=두바이"
4LZDAE,토요일 날씨 추울까,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
4MOUCQ,금요일 날씨 어때,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
4MZQCR,주말 날씨 좀 알려죠요,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
4NNUOC,화요일 날씨 추울까,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
4NWSKD,금요일 날씨 추울까,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
4PJGTT,김천의 토요일 날씨 전망을 표시해주세요,"<function_MO>(timeframe=8, location=""김천"")<end>",0,"timeframe=8, location=""김천"""
4QHAYV,주말 날씨 추울까,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
4QRUSV,주말 마카오 날씨 몇 도야,"<function_MO>(timeframe=2, location=""마카오"")<end>",0,"timeframe=2, location=""마카오"""
4RCZMB,아그라 토요일 날씨 알려줘,"<function_MO>(timeframe=8, location=""아그라"")<end>",0,"timeframe=8, location=""아그라"""
4RNBXX,금요일 날씨 보여줘,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
4SKCNG,서대문구 주말 날씨 눈 올까,"<function_MO>(timeframe=2, location=""서대문구"")<end>",0,"timeframe=2, location=""서대문구"""
4SMBSR,수요일 날씨,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
4SOBKN,일요일 날씨 좀 알려줘요,"<function_MO>(timeframe=9, location=""0"")<end>",0,"timeframe=9, location=""0"""
4TKHIH,금요일 캔버라 날씨 안내해줘,"<function_MO>(timeframe=7, location=""캔버라"")<end>",0,"timeframe=7, location=""캔버라"""
4VLHKK,고정 공기 청정 실행해줘 일요일 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=9, location=""0"")<end>",1,"timeframe=9, location=""0"""
4VNDJH,고정 공기 청정 실행해줘 다음으로 토요일 천호동 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=8, location=천호동)<end>",1,"timeframe=8, location=천호동"
4VNVPH,처음 위치로 돌아가주면 좋겠어 이어서 화요일 날씨 알려줘,"<function_KI>();<function_MO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
4WNNMF,스테이션 위치로 복귀하세요 그리고 주말 날씨 추울까,"<function_KI>();<function_MO>(timeframe=2, location=""0"")<end>",1,"timeframe=2, location=""0"""
4WVVNZ,금요일 브레멘 날씨 어때요,"<function_MO>(timeframe=7, location=""브레멘"")<end>",0,"timeframe=7, location=""브레멘"""
4XJGLK,토요일 리스본 날씨 좀 알려줘,"<function_MO>(timeframe=8, location=""리스본"")<end>",0,"timeframe=8, location=""리스본"""
4ZADLL,내일 리마 날씨 어때,"<function_MO>(timeframe=1, location=""리마"")<end>",0,"timeframe=1, location=""리마"""
5APKBY,강남구 수요일 날씨 눈 올까,"<function_MO>(timeframe=5, location=""강남구"")<end>",0,"timeframe=5, location=""강남구"""
5AVSRN,스테이션 위치로 복귀하세요 그러고 나서 월요일 날씨 전망을 표시해줄 수 있어,"<function_KI>();<function_MO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
5BFLUR,내일은 조금 더 생산적인 하루를 보내야겠어 그러고 나서 목요일 날씨 정보 표시해줄래,"<function_MR>();<function_MO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
5BOIFB,목요일 마닐라 날씨 어때,"<function_MO>(timeframe=6, location=""마닐라"")<end>",0,"timeframe=6, location=""마닐라"""
5BWLZV,금요일 날씨 어떨 거 같아,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
5DMSNB,내일 카트만두 날씨 몇 도야,"<function_MO>(timeframe=1, location=""카트만두"")<end>",0,"timeframe=1, location=""카트만두"""
5DPXSU,블라디보스토크 화요일 날씨 알려줘,"<function_MO>(timeframe=4, location=""블라디보스토크"")<end>",0,"timeframe=4, location=""블라디보스토크"""
5EKSGL,수요일 날씨 몇 도야,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
5EMGJS,수요일 날씨 알려줄래,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
5EWVZY,주말 날씨 더워,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
5IFVPR,청정 켜봐 그 다음에 해운대의 일요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=9, location=해운대)<end>",1,"timeframe=9, location=해운대"
5IGUUZ,세비야의 주말 날씨 전망을 표시해주세요,"<function_MO>(timeframe=2, location=""세비야"")<end>",0,"timeframe=2, location=""세비야"""
5IGWHB,내일 카사블랑카 날씨 알려줘,"<function_MO>(timeframe=1, location=""카사블랑카"")<end>",0,"timeframe=1, location=""카사블랑카"""
5ILUQP,토요일 날씨 알려줄래,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
5IVRUY,화요일 자카르타 날씨 더워,"<function_MO>(timeframe=4, location=""자카르타"")<end>",0,"timeframe=4, location=""자카르타"""
5JGXED,소피아 수요일 날씨에 눈 오니,"<function_MO>(timeframe=5, location=""소피아"")<end>",0,"timeframe=5, location=""소피아"""
5JHTYF,고정 청정 온 그리고 화요일 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
5KFRPV,토요일 에센 날씨 어때요,"<function_MO>(timeframe=8, location=""에센"")<end>",0,"timeframe=8, location=""에센"""
5KNHTP,고정 공청 기능 켜줘 이어서 내일 날씨 몇 도야,"<function_PG>();<function_MO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
5KOJWT,충전하러 복귀 다음으로 내일 날씨 추울까,"<function_KI>();<function_MO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
5KWDIN,다음 주에 있을 모임 준비를 미리 해두는 게 좋겠지 그리고 토요일 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=8, location=""0"")<end>",1,"timeframe=8, location=""0"""
5LDPSV,목요일 선양 날씨 비 와,"<function_MO>(timeframe=6, location=""선양"")<end>",0,"timeframe=6, location=""선양"""
5LIOVM,고정 공기 청정 가동 시작해줘 그리고 월요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
5LOYQG,동대문구 화요일 날씨 눈 올까,"<function_MO>(timeframe=4, location=""동대문구"")<end>",0,"timeframe=4, location=""동대문구"""
5MMRRU,토요일 하노이 날씨 비 와 그 후에 요즘 스트레스를 너무 많이 받아서 어떻게 풀어야 할지 모르겠어,"<function_MO>(timeframe=8, location=하노이);<function_MR>()<end>",0,"timeframe=8, location=하노이"
5MOCJV,당진 수요일 날씨 어때요,"<function_MO>(timeframe=5, location=""당진"")<end>",0,"timeframe=5, location=""당진"""
5MTKME,내일 용산구 날씨 알려죠,"<function_MO>(timeframe=1, location=""용산구"")<end>",0,"timeframe=1, location=""용산구"""
5NCBZZ,주말 보고타 날씨 어때,"<function_MO>(timeframe=2, location=""보고타"")<end>",0,"timeframe=2, location=""보고타"""
5NPTIX,수요일 성남 날씨 좀 알려주세요,"<function_MO>(timeframe=5, location=""성남"")<end>",0,"timeframe=5, location=""성남"""
5NWOHZ,수요일 날씨 전망을 표시해줄 수 있어,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
5OQREM,고정 공기 청정 가동 시작해줘 다음으로 금요일 날씨 추울까,"<function_PG>();<function_MO>(timeframe=7, location=""0"")<end>",1,"timeframe=7, location=""0"""
5OQYAA,일요일 울산 날씨 더울까,"<function_MO>(timeframe=9, location=""울산"")<end>",0,"timeframe=9, location=""울산"""
5OUUEU,스테이션 위치로 복귀하세요 그리고 수요일 날씨 알려줘,"<function_KI>();<function_MO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
5OWHHH,일요일 런던 날씨 몇 도야,"<function_MO>(timeframe=9, location=""런던"")<end>",0,"timeframe=9, location=""런던"""
5PZKRS,주말 요하네스버그 날씨 알려줘,"<function_MO>(timeframe=2, location=""요하네스버그"")<end>",0,"timeframe=2, location=""요하네스버그"""
5QINEG,목요일 날씨 알려주세요,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
5QOGDN,충전하러 복귀 그리고 화요일 상하이 날씨 어때,"<function_KI>();<function_MO>(timeframe=4, location=상하이)<end>",1,"timeframe=4, location=상하이"
5RLWFL,목요일 날씨 어때,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
5SLRES,목요일 광진구 날씨 비 와 그리고 내일 아침엔 일찍 일어나서 할 일을 빨리 끝내고 싶어,"<function_MO>(timeframe=6, location=광진구);<function_MR>()<end>",0,"timeframe=6, location=광진구"
5SRKOU,파리 금요일 날씨 더울까,"<function_MO>(timeframe=7, location=""파리"")<end>",0,"timeframe=7, location=""파리"""
5SUWOW,함부르크 주말 날씨 어때요,"<function_MO>(timeframe=2, location=""함부르크"")<end>",0,"timeframe=2, location=""함부르크"""
5TAGDQ,일요일 케이프타운 날씨 몇 도일까,"<function_MO>(timeframe=9, location=""케이프타운"")<end>",0,"timeframe=9, location=""케이프타운"""
5THDMY,금요일 날씨 알려줄래,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
5TMPAV,화요일 취리히 날씨 좀 알려줘,"<function_MO>(timeframe=4, location=""취리히"")<end>",0,"timeframe=4, location=""취리히"""
5TTZXZ,월요일 목동 날씨 상황 어때,"<function_MO>(timeframe=3, location=""목동"")<end>",0,"timeframe=3, location=""목동"""
5UVLUC,토요일 밀라노 날씨 많이 더울까,"<function_MO>(timeframe=8, location=""밀라노"")<end>",0,"timeframe=8, location=""밀라노"""
5VCOQU,수요일 목포 날씨 따뜻하게 입어야 할까,"<function_MO>(timeframe=5, location=""목포"")<end>",0,"timeframe=5, location=""목포"""
5WUGDV,화요일 날씨 알려주세요,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
5WYVKR,청정 켜봐 그 다음에 뉴델리의 목요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=6, location=뉴델리)<end>",1,"timeframe=6, location=뉴델리"
5XATIT,지금 판교 날씨 비 와 그 후에 오늘 하루 정말 바쁘게 보냈는데 왜 이렇게 시간이 안 갔지,"<function_MO>(timeframe=0, location=판교);<function_MR>()<end>",0,"timeframe=0, location=판교"
5XAXFY,금요일 날씨 전망을 표시해줄 수 있어,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
5XIYDP,키토 월요일 날씨 어때,"<function_MO>(timeframe=3, location=""키토"")<end>",0,"timeframe=3, location=""키토"""
5XVZJS,월요일 군포 날씨 더울까,"<function_MO>(timeframe=3, location=""군포"")<end>",0,"timeframe=3, location=""군포"""
5YLFMF,수요일 킬리만자로 날씨 몇 도야,"<function_MO>(timeframe=5, location=""킬리만자로"")<end>",0,"timeframe=5, location=""킬리만자로"""
5YUCAC,금요일 나이로비 날씨 몇 도일까,"<function_MO>(timeframe=7, location=""나이로비"")<end>",0,"timeframe=7, location=""나이로비"""
5ZCDJW,수요일 브뤼셀 날씨 좀 알려줘,"<function_MO>(timeframe=5, location=""브뤼셀"")<end>",0,"timeframe=5, location=""브뤼셀"""
5ZUDKB,일요일 날씨 알려죠,"<function_MO>(timeframe=9, location=""0"")<end>",0,"timeframe=9, location=""0"""
5ZUJMS,월요일 날씨 알려주세요,"<function_MO>(timeframe=3, location=""0"")<end>",0,"timeframe=3, location=""0"""
5ZVPPK,금요일 발렌시아 날씨 알려주세요,"<function_MO>(timeframe=7, location=""발렌시아"")<end>",0,"timeframe=7, location=""발렌시아"""
6AFJGZ,이번에 새로 나온 전자제품 리뷰를 봤는데 괜찮더라 그 후에 뉴욕 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=0, location=뉴욕)<end>",1,"timeframe=0, location=뉴욕"
6AQIWO,월요일 헬싱키 날씨 비 와,"<function_MO>(timeframe=3, location=""헬싱키"")<end>",0,"timeframe=3, location=""헬싱키"""
6AZWMA,목요일 날씨 추울까 그러고 나서 저녁으로 뭘 먹을지 아직도 고민 중이야 빨리 결정해야겠어,"<function_MO>(timeframe=6, location=""0"");<function_MR>()<end>",0,"timeframe=6, location=""0"""
6BATEK,목요일 날씨 보여줘,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
6BQFEV,충전 위치로 되돌아가 그리고 주말 날씨 전망을 표시해줄 수 있어,"<function_KI>();<function_MO>(timeframe=2, location=""0"")<end>",1,"timeframe=2, location=""0"""
6BRQPW,쿠스코 월요일 날씨 알려줘,"<function_MO>(timeframe=3, location=""쿠스코"")<end>",0,"timeframe=3, location=""쿠스코"""
6BTQOJ,일요일 상하이 날씨 비 와,"<function_MO>(timeframe=9, location=""상하이"")<end>",0,"timeframe=9, location=""상하이"""
6CYNSB,일요일 날씨 어때,"<function_MO>(timeframe=9, location=""0"")<end>",0,"timeframe=9, location=""0"""
6DFYMX,내일 도쿄 날씨 비 와 다음으로 새로 나온 게임이 재미있어 보이던데 언제 한번 해봐야겠어,"<function_MO>(timeframe=1, location=도쿄);<function_MR>()<end>",0,"timeframe=1, location=도쿄"
6DXJLS,수요일 고성 날씨 알려줄래,"<function_MO>(timeframe=5, location=""고성"")<end>",0,"timeframe=5, location=""고성"""
6EOGVL,목요일 메데인 날씨 어때,"<function_MO>(timeframe=6, location=""메데인"")<end>",0,"timeframe=6, location=""메데인"""
6EWHOT,월요일 날씨 좀 알려줘요,"<function_MO>(timeframe=3, location=""0"")<end>",0,"timeframe=3, location=""0"""
6EZRAM,월요일 날씨 추울까,"<function_MO>(timeframe=3, location=""0"")<end>",0,"timeframe=3, location=""0"""
6FLYLK,금요일 쿠칭 날씨 더워,"<function_MO>(timeframe=7, location=""쿠칭"")<end>",0,"timeframe=7, location=""쿠칭"""
6GBBLL,수요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
6GJHIC,화요일 칭다오 날씨 두껍게 입어야 해,"<function_MO>(timeframe=4, location=""칭다오"")<end>",0,"timeframe=4, location=""칭다오"""
6GTMPX,고정 공청 기능 켜줘 이어서 주말 날씨 몇 도야,"<function_PG>();<function_MO>(timeframe=2, location=""0"")<end>",1,"timeframe=2, location=""0"""
6GUUOG,청정 켜봐 그리고 목요일 날씨 추울까,"<function_PG>();<function_MO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
6HAAME,화요일 교토 날씨 비 와요,"<function_MO>(timeframe=4, location=""교토"")<end>",0,"timeframe=4, location=""교토"""
6HAQNJ,월요일 멕시코시티 날씨 비 와 이어서 운동을 꾸준히 하려고 노력 중인데 쉽지 않네,"<function_MO>(timeframe=3, location=멕시코시티);<function_MR>()<end>",0,"timeframe=3, location=멕시코시티"
6HHGUH,밀드라 일요일 날씨 어때요,"<function_MO>(timeframe=9, location=""밀드라"")<end>",0,"timeframe=9, location=""밀드라"""
6HURYF,주말 울산 날씨 따뜻하게 입어야 할까,"<function_MO>(timeframe=2, location=""울산"")<end>",0,"timeframe=2, location=""울산"""
6HWZRF,고정 공기 청정 실행해줘 다음으로 수요일 이스탄불 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=5, location=이스탄불)<end>",1,"timeframe=5, location=이스탄불"
6INUBW,이제 그만 복귀해 다음으로 화요일 날씨 전망을 표시해줄 수 있어,"<function_KI>();<function_MO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
6JCINJ,금요일 순창 날씨 어때,"<function_MO>(timeframe=7, location=""순창"")<end>",0,"timeframe=7, location=""순창"""
6JWBTH,오늘은 진짜 아무것도 하기 싫어서 그냥 누워만 있었어 그 다음에 내일 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
6KETLF,강서구 내일 날씨 눈 올까,"<function_MO>(timeframe=1, location=""강서구"")<end>",0,"timeframe=1, location=""강서구"""
6KSJUV,주말 바르셀로나 날씨 몇 도일까,"<function_MO>(timeframe=2, location=""바르셀로나"")<end>",0,"timeframe=2, location=""바르셀로나"""
6MGJXK,오늘은 왠지 하루가 길게 느껴지네 그리고 주말 나이로비 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=2, location=나이로비)<end>",1,"timeframe=2, location=나이로비"
6MOZYD,월요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=3, location=""0"")<end>",0,"timeframe=3, location=""0"""
6OTIMH,고정 청정 온 그 후에 금요일 노원구 날씨 몇 도야,"<function_PG>();<function_MO>(timeframe=7, location=노원구)<end>",1,"timeframe=7, location=노원구"
6PDYZI,날씨 몇 도야 그리고 다음 주에 있을 약속이 취소돼서 다른 계획을 세워야겠어,"<function_MO>(timeframe=0, location=""0"");<function_MR>()<end>",0,"timeframe=0, location=""0"""
6PHTNE,토요일 몰디브 날씨 알려주세요,"<function_MO>(timeframe=8, location=""몰디브"")<end>",0,"timeframe=8, location=""몰디브"""
6QLHPU,내일 송도 날씨 상황 어때,"<function_MO>(timeframe=1, location=""송도"")<end>",0,"timeframe=1, location=""송도"""
6QNSRQ,안산 월요일 날씨 어때,"<function_MO>(timeframe=3, location=""안산"")<end>",0,"timeframe=3, location=""안산"""
6QSADG,일요일 선양 날씨 두껍게 입어야 해,"<function_MO>(timeframe=9, location=""선양"")<end>",0,"timeframe=9, location=""선양"""
6RDSLH,일요일 원주 날씨 알려줄래,"<function_MO>(timeframe=9, location=""원주"")<end>",0,"timeframe=9, location=""원주"""
6REBFS,어제 저녁에 먹었던 음식이 너무 맛있어서 오늘도 먹고 싶어 또 월요일 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
6RITGH,화요일 날씨 알려줄래,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
6RKVVG,목요일 속초 날씨 알려줘,"<function_MO>(timeframe=6, location=""속초"")<end>",0,"timeframe=6, location=""속초"""
6RKXWC,주말에 영화관에 가고 싶은데 요즘 재밌는 영화 뭐가 있을까 그 다음에 일요일 날씨 정보 표시해줄래,"<function_MR>();<function_MO>(timeframe=9, location=""0"")<end>",1,"timeframe=9, location=""0"""
6SESXX,주말 여기 날씨 어때,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
6SGKYO,책을 다 읽고 나니까 다른 책도 읽고 싶어졌어 그리고 목요일 노량진 날씨 어때,"<function_MR>();<function_MO>(timeframe=6, location=노량진)<end>",1,"timeframe=6, location=노량진"
6TMFLJ,볼만한 영화 하나 추천해 줄 수 있어 그리고 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=0, location=""0"")<end>",1,"timeframe=0, location=""0"""
6UTZOS,금요일 날씨 추울까 또 새로운 레시피로 요리를 해볼까 하는데 뭐가 좋을지 고민 중이야,"<function_MO>(timeframe=7, location=""0"");<function_MR>()<end>",0,"timeframe=7, location=""0"""
6UYCKQ,틸루르그의 일요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=9, location=""틸루르그"")<end>",0,"timeframe=9, location=""틸루르그"""
6VIFLC,금요일 평택 날씨 상황 어때,"<function_MO>(timeframe=7, location=""평택"")<end>",0,"timeframe=7, location=""평택"""
6VRXAK,태백 토요일 날씨 보여줘,"<function_MO>(timeframe=8, location=""태백"")<end>",0,"timeframe=8, location=""태백"""
6VYMVT,청정 켜봐 그 다음에 토요일 노량진 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=8, location=노량진)<end>",1,"timeframe=8, location=노량진"
6WGUZF,금요일 날씨 알려주세요,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
6WSNGS,수요일 판교 날씨 상황 어때,"<function_MO>(timeframe=5, location=""판교"")<end>",0,"timeframe=5, location=""판교"""
6XOXWA,목요일 날씨 좀 알려줘요,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
6YKMLN,일요일 오산 날씨 알려줘,"<function_MO>(timeframe=9, location=""오산"")<end>",0,"timeframe=9, location=""오산"""
6YUKWI,화요일 샌디에이고 날씨 어때,"<function_MO>(timeframe=4, location=""샌디에이고"")<end>",0,"timeframe=4, location=""샌디에이고"""
6ZFLRM,수요일 강릉 날씨 어때,"<function_MO>(timeframe=5, location=""강릉"")<end>",0,"timeframe=5, location=""강릉"""
6ZNFNS,수요일 날씨 추울까 그 다음에 저녁에 뭘 먹을지 아직도 고민 중이야 뭘 먹을까,"<function_MO>(timeframe=5, location=""0"");<function_MR>()<end>",0,"timeframe=5, location=""0"""
7ABNWL,친구랑 같이 새로운 요리를 해보고 싶은데 뭐가 좋을까 그 후에 화요일 싱가포르 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=4, location=싱가포르)<end>",1,"timeframe=4, location=싱가포르"
7AQKDS,코타의 수요일 날씨 전망을 표시해주세요,"<function_MO>(timeframe=5, location=""코타"")<end>",0,"timeframe=5, location=""코타"""
7AXARO,충전 위치로 되돌아가 다음으로 현재 날씨 정보 표시해줄래,"<function_KI>();<function_MO>(timeframe=0, location=""0"")<end>",1,"timeframe=0, location=""0"""
7BKUYH,수요일 싱가포르 날씨 더워,"<function_MO>(timeframe=5, location=""싱가포르"")<end>",0,"timeframe=5, location=""싱가포르"""
7BMGXQ,집에 있는 시간이 많아지니까 뭘 해야 할지 모르겠어 또 월요일 날씨 정보 표시해줄래,"<function_MR>();<function_MO>(timeframe=3, location=""0"")<end>",1,"timeframe=3, location=""0"""
7BMTEN,새로 나온 카페에 가서 커피 한 잔 하고 싶다 그 다음에 내일 날씨 정보 표시해줄래,"<function_MR>();<function_MO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
7BPTZL,여기 월요일에는 날씨 어때,"<function_MO>(timeframe=3, location=""0"")<end>",0,"timeframe=3, location=""0"""
7BRAKP,월요일 방콕 날씨 두껍게 입어야 해,"<function_MO>(timeframe=3, location=""방콕"")<end>",0,"timeframe=3, location=""방콕"""
7CFYXZ,일요일 다르에스살람 날씨 더워,"<function_MO>(timeframe=9, location=""다르에스살람"")<end>",0,"timeframe=9, location=""다르에스살람"""
7CLYBB,월요일 날씨 더워,"<function_MO>(timeframe=3, location=""0"")<end>",0,"timeframe=3, location=""0"""
7DBOMB,일요일 과천 날씨 상황 어때,"<function_MO>(timeframe=9, location=""과천"")<end>",0,"timeframe=9, location=""과천"""
7EASSF,아산 화요일 날씨 어때요,"<function_MO>(timeframe=4, location=""아산"")<end>",0,"timeframe=4, location=""아산"""
7FQIBQ,화요일 아부다비 날씨 어때,"<function_MO>(timeframe=4, location=""아부다비"")<end>",0,"timeframe=4, location=""아부다비"""
7GZILN,월요일 평창 날씨 어때,"<function_MO>(timeframe=3, location=""평창"")<end>",0,"timeframe=3, location=""평창"""
7ITONU,화요일 날씨 많이 더워,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
7IWDSZ,수요일 칸쿤 날씨 알려주세요,"<function_MO>(timeframe=5, location=""칸쿤"")<end>",0,"timeframe=5, location=""칸쿤"""
7JHGTG,화요일 전주 날씨 좀 알려줄래,"<function_MO>(timeframe=4, location=""전주"")<end>",0,"timeframe=4, location=""전주"""
7LJDGK,토요일 칭다오 날씨 어때,"<function_MO>(timeframe=8, location=""칭다오"")<end>",0,"timeframe=8, location=""칭다오"""
7NMSFY,금요일 나고야 날씨 비 와요,"<function_MO>(timeframe=7, location=""나고야"")<end>",0,"timeframe=7, location=""나고야"""
7NUKOT,지금 날씨 더운지 알려줘 그리고 오랜만에 달리기라도 좀 해볼까 싶어,"<function_MO>(timeframe=0, location=""0"");<function_MR>()<end>",0,"timeframe=0, location=""0"""
7OGEPE,토요일 날씨 어떤가요,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
7PCOMA,주말 서귀포 날씨 상황 어때,"<function_MO>(timeframe=2, location=""서귀포"")<end>",0,"timeframe=2, location=""서귀포"""
7POBKE,고정 청정 온 토요일 광진구 날씨 몇 도야,"<function_PG>();<function_MO>(timeframe=8, location=광진구)<end>",1,"timeframe=8, location=광진구"
